time	aortic_valve_pos	mitral_valve_pos	muscle_length	muscle_stress	muscle_ATP_used_per_liter_per_s	muscle_ATP_concentration	hr_new_beat	hr_heart_rate_bpm	memb_Ca_cytosol	memb_Ca_sr	memb_activation	memb_t_open_left_s	memb_k_serca	memb_k_leak	memb_k_active	memb_J_release	memb_J_uptake	mito_volume	mito_ATP_generated_M_per_liter_per_s	fs_muscle_length	fs_muscle_stress	fs_hs_length	fs_hs_stress_titin	fs_hs_stress_extracellular	fs_hs_stress_viscous	fs_hs_stress_total	fs_hs_a_pop_0	fs_hs_a_pop_1	fs_hs_m_pop_0	fs_hs_m_pop_1	fs_hs_m_pop_2	fs_hs_m_pop_3	fs_hs_c_pop_0	fs_hs_c_pop_1	fs_hs_c_pop_2	fs_sc_extension	fs_sc_last_extension	fs_sc_force	vent_wall_volume	vent_wall_thickness	vent_chamber_radius	vent_chamber_height	vent_n_hs	vent_stroke_work_J	vent_stroke_energy_used_J	vent_efficiency	vent_ejection_fraction	vent_ATP_used_per_s	vent_stroke_volume	vent_cardiac_output	rc_1_C	rc_heart_rate_t_RR_interval_s	rc_2_C	rc_membranes_k_active	rc_3_C	rc_membranes_k_serca	rc_4_C	rc_FiberSim_half_sarcomere_m_state_1_trans_1_param_1	rc_5_C	rc_FiberSim_half_sarcomere_k_on	rc_6_C	rc_circulation_resistance_4	rc_7_C	rc_circulation_compliance_7	baro_active	baro_P_set	baro_A	baro_B	gc_1_prop_signal	gc_1_deriv_signal	gc_1_output	gc_1_slope	gc_2_prop_signal	gc_2_deriv_signal	gc_2_output	gc_2_slope	growth_active	circ_blood_volume	pressure_0	pressure_1	pressure_2	pressure_3	pressure_4	pressure_5	pressure_6	volume_0	volume_1	volume_2	volume_3	volume_4	volume_5	volume_6	flow_0	flow_1	flow_2	flow_3	flow_4	flow_5	flow_6
0.65	1	0.611727	1134.76	1886.11	-0	0.00730003	0	60	7.45808e-08	0.000999925	0	-0.65	8	0.0006	0.082	5.99955e-07	5.96647e-07	4.32e-05	0.0004752	1134.76	1886.11	1134.57	767.447	637.978	-2.01003	1832.04	0.982767	0.0172325	0.865569	0.132802	0.000342936	0.00128601	0.417695	0.570988	0.0113169	0.188611	0.188621	1886.11	0.12	0.00707636	0.0260454	0.118303	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.307003	0.5	0	0	0	0	0	0	0	0.000456897	0	4.5	8.73249	8.58329	8.3133	5.2529	5.99802	6.1687	8.5115	0.16808	0.303433	0.306651	0.105254	0.2506	0.685084	2.6809	-0.00675957	0.00746039	0.0067497	0.0038255	-0.00298047	-0.00341363	-0.11714
0.66	1	0.450072	1134.6	1871.05	-0	0.00730451	0	60	7.46126e-08	0.000999925	0	-0.66	8	0.0006	0.082	5.99955e-07	5.96901e-07	4.32e-05	0.0004752	1134.6	1871.05	1134.41	766.378	634.609	-1.19714	1727.14	0.983025	0.0169753	0.876372	0.122428	0.000171468	0.00102881	0.419753	0.5607	0.0195473	0.187105	0.187134	1871.05	0.12	0.00707896	0.0260399	0.118273	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306989	0.5	0	0	0	0	0	0	0	0.000456492	0	4.5	8.67011	8.57664	8.34481	5.32027	6.04088	6.2062	8.49768	0.167967	0.30343	0.306676	0.105322	0.250604	0.686208	2.67979	-0.0038802	0.00467349	0.00579551	0.00378068	-0.00288245	-0.00330642	-0.114574
0.67	0.99975	0.275302	1134.56	1833.83	-0	0.00730908	0	60	7.4642e-08	0.000999925	0	-0.67	8	0.0006	0.082	5.99955e-07	5.97136e-07	4.32e-05	0.0004752	1134.56	1833.83	1134.37	766.132	633.855	-0.0464365	1817.97	0.985082	0.0149177	0.882716	0.115826	0.000342936	0.00111454	0.40535	0.582305	0.0123457	0.183383	0.183386	1833.83	0.12	0.00707963	0.0260386	0.118266	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306813	0.5	0	0	0	0	0	0	0	0.000456128	0	4.5	8.49673	8.49365	8.35678	5.38613	6.08282	6.24289	8.48371	0.167939	0.303397	0.306685	0.105387	0.250608	0.687309	2.67867	-0.000179265	0.000153998	0.00342187	0.00371331	-0.00278678	-0.00320141	-0.112041
0.68	1	0.110633	1134.53	1832.2	-0	0.00731327	0	60	7.46691e-08	0.000999925	0	-0.68	8	0.0006	0.082	5.99955e-07	5.97353e-07	4.32e-05	0.0004752	1134.53	1832.2	1134.35	765.953	633.322	-0.237021	1847.17	0.980453	0.0195473	0.872942	0.125171	0.000428669	0.00145748	0.398148	0.582305	0.0195473	0.18322	0.183217	1832.2	0.12	0.00708004	0.0260377	0.118261	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306738	0.5	0	0	0	0	0	0	0	0.000455744	0	4.5	8.48946	8.45844	8.34777	5.45023	6.12382	6.27878	8.46988	0.167921	0.303383	0.306678	0.105451	0.250612	0.688385	2.67757	-0.000108282	0.00155088	0.00276687	0.00362192	-0.00269435	-0.00309935	-0.109555
0.69	1	0	1134.49	1836.11	-0	0.00731803	0	60	7.46941e-08	0.000999925	0	-0.69	8	0.0006	0.082	5.99955e-07	5.97553e-07	4.32e-05	0.0004752	1134.49	1836.11	1134.31	765.675	632.43	-0.353506	1765.27	0.983539	0.0164609	0.883916	0.114626	0.000428669	0.00102881	0.412551	0.570988	0.0164609	0.183611	0.183625	1836.11	0.12	0.00708071	0.0260363	0.118253	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.30674	0.5	0	0	0	0	0	0	0	0.000455384	0	4.5	8.5106	8.45966	8.33827	5.51251	6.16385	6.31389	8.45635	0.167892	0.303384	0.306671	0.105514	0.250616	0.689437	2.67649	-0	0.00254705	0.00303464	0.00353221	-0.00260536	-0.0030008	-0.107123
0.7	0.997088	0.00374029	1134.51	1789.34	-0	0.0073225	0	60	7.47172e-08	0.000999925	0	-0.7	8	0.0006	0.082	5.99955e-07	5.97737e-07	4.32e-05	0.0004752	1134.51	1789.34	1134.33	765.881	633.029	0.523611	1630.83	0.987397	0.0126029	0.883916	0.115141	0.000342936	0.000600137	0.426955	0.558642	0.0144033	0.178934	0.178966	1789.34	0.12	0.00708035	0.0260371	0.118258	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306541	0.5	0	0	0	0	0	0	0	0.00045504	0	4.5	8.29476	8.3658	8.32244	5.57302	6.20293	6.34822	8.4431	0.167908	0.303345	0.306657	0.105574	0.25062	0.690467	2.67543	2.77411e-05	-0.00354166	0.00108424	0.00343677	-0.00251966	-0.00290575	-0.104744
0.71	0.981414	0.0326551	1134.56	1772.06	-0	0.00732716	0	60	7.47385e-08	0.000999925	0	-0.71	8	0.0006	0.082	5.99955e-07	5.97908e-07	4.32e-05	0.0004752	1134.56	1772.06	1134.38	766.19	634.054	0.52467	1789.51	0.985597	0.0144033	0.881173	0.11737	0.000514403	0.000943073	0.427984	0.561728	0.0102881	0.177206	0.177202	1772.06	0.12	0.0070796	0.0260387	0.118266	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306355	0.5	0	0	0	0	0	0	0	0.000454735	0	4.5	8.20985	8.27829	8.28466	5.6316	6.24108	6.3818	8.43013	0.167941	0.303311	0.306627	0.105633	0.250624	0.691474	2.67439	0.000359667	-0.00335809	-0.000159325	0.00331633	-0.00243791	-0.00281447	-0.102417
0.72	0.955597	0.096613	1134.59	1769.53	-0	0.00733164	0	60	7.47582e-08	0.000999925	0	-0.72	8	0.0006	0.082	5.99955e-07	5.98065e-07	4.32e-05	0.0004752	1134.59	1769.53	1134.41	766.429	634.725	0.452649	1676.44	0.987654	0.0123457	0.886488	0.112311	0.000428669	0.000771605	0.419753	0.569959	0.0102881	0.176953	0.176971	1769.53	0.12	0.00707909	0.0260397	0.118272	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306278	0.5	0	0	0	0	0	0	0	0.00045444	0	4.5	8.19914	8.2422	8.24174	5.68814	6.27826	6.41464	8.4174	0.167964	0.303296	0.306593	0.105689	0.250628	0.692459	2.67337	0.00105433	-0.00205743	1.15518e-05	0.00319199	-0.00236049	-0.00272754	-0.100138
0.73	0.926239	0.192362	1134.6	1800.55	-0	0.00733639	0	60	7.47763e-08	0.000999925	0	-0.73	8	0.0006	0.082	5.99955e-07	5.98211e-07	4.32e-05	0.0004752	1134.6	1800.55	1134.42	766.443	634.896	-0.543069	2026.8	0.98071	0.0192901	0.873457	0.124143	0.000685871	0.00171468	0.429012	0.548354	0.0226337	0.180055	0.180009	1800.55	0.12	0.00707888	0.0260401	0.118274	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306281	0.5	0	0	0	0	0	0	0	0.000454183	0	4.5	8.33646	8.24356	8.2049	5.74273	6.31451	6.44676	8.40487	0.167972	0.303298	0.306563	0.105744	0.250632	0.693422	2.67237	0.000657935	0.00430239	0.000966658	0.00307771	-0.00228714	-0.00264493	-0.0979055
0.74	0.91475	0.290557	1134.49	1837.36	-0	0.00734114	0	60	7.47931e-08	0.000999925	0	-0.74	8	0.0006	0.082	5.99955e-07	5.98345e-07	4.32e-05	0.0004752	1134.49	1837.36	1134.31	765.658	632.439	-1.27636	1888.82	0.979681	0.0203189	0.877401	0.120971	0.000171468	0.00145748	0.41358	0.569959	0.0164609	0.183736	0.183725	1837.36	0.12	0.00708066	0.0260363	0.118253	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306522	0.5	0	0	0	0	0	0	0	0.000453983	0	4.5	8.514	8.35679	8.19864	5.79562	6.34986	6.47817	8.39286	0.167892	0.303343	0.306559	0.105797	0.250635	0.694364	2.67141	-0.00175992	0.00719021	0.00395373	0.00300377	-0.00221695	-0.00256614	-0.0957345
0.75	0.931275	0.359219	1134.37	1839.09	-0	0.00734571	0	60	7.48086e-08	0.000999925	0	-0.75	8	0.0006	0.082	5.99955e-07	5.98469e-07	4.32e-05	0.0004752	1134.37	1839.09	1134.19	764.856	629.975	-1.20338	1884.47	0.983025	0.0169753	0.882888	0.115398	0.000171468	0.00154321	0.394033	0.592593	0.0133745	0.183909	0.1839	1839.09	0.12	0.00708255	0.0260323	0.118232	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306615	0.5	0	0	0	0	0	0	0	0.000453819	0	4.5	8.52615	8.4008	8.21612	5.84728	6.38439	6.50889	8.38128	0.16781	0.303361	0.306573	0.105848	0.250639	0.695285	2.67048	-0.00260186	0.0058366	0.00461707	0.00296105	-0.00214848	-0.0024899	-0.0936197
0.76	0.970324	0.391504	1134.21	1858.39	-0	0.00735028	0	60	7.48229e-08	0.000999925	0	-0.76	8	0.0006	0.082	5.99955e-07	5.98583e-07	4.32e-05	0.0004752	1134.21	1858.39	1134.03	763.754	626.608	-1.81967	1919.51	0.98251	0.0174897	0.876886	0.121399	8.57339e-05	0.00162894	0.415638	0.570988	0.0133745	0.185839	0.185827	1858.39	0.12	0.00708508	0.0260269	0.118202	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306739	0.5	0	0	0	0	0	0	0	0.000453701	0	4.5	8.62078	8.45887	8.24089	5.89787	6.41818	6.53894	8.37019	0.167698	0.303384	0.306593	0.105899	0.250642	0.696186	2.6696	-0.00490546	0.00785528	0.00544964	0.00292877	-0.00208122	-0.00241532	-0.0915622
0.77	1	0.373724	1134.04	1847.47	-0	0.00735494	0	60	7.4836e-08	0.000999925	0	-0.77	8	0.0006	0.082	5.99955e-07	5.98688e-07	4.32e-05	0.0004752	1134.04	1847.47	1133.85	762.612	622.998	-1.16201	1634.23	0.98251	0.0174897	0.882716	0.116427	0.000171468	0.000685871	0.404321	0.573045	0.0226337	0.184747	0.18479	1847.47	0.12	0.00708791	0.0260209	0.11817	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.30682	0.5	0	0	0	0	0	0	0	0.000453645	0	4.5	8.58127	8.49708	8.27549	5.94755	6.45124	6.56834	8.35951	0.167576	0.303399	0.306621	0.105949	0.250645	0.697068	2.66874	-0.00414391	0.00420961	0.0055398	0.00290992	-0.00201478	-0.00234195	-0.0895584
0.78	1	0.31539	1133.96	1835.16	-0	0.00735969	0	60	7.48482e-08	0.000999925	0	-0.78	8	0.0006	0.082	5.99955e-07	5.98786e-07	4.32e-05	0.0004752	1133.96	1835.16	1133.77	762.023	621.308	-0.888817	1911.21	0.981481	0.0185185	0.865055	0.13323	8.57339e-05	0.00162894	0.425926	0.552469	0.0216049	0.183516	0.183501	1835.16	0.12	0.00708925	0.0260181	0.118154	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306725	0.5	0	0	0	0	0	0	0	0.000453651	0	4.5	8.52157	8.45227	8.29696	5.99633	6.48363	6.5971	8.34881	0.167517	0.303381	0.306638	0.105997	0.250648	0.69793	2.66789	-0.00272431	0.00346492	0.00388296	0.00287579	-0.0019492	-0.00226951	-0.0875856
0.79	1	0.227828	1133.84	1860.5	-0	0.00736426	0	60	7.48595e-08	0.000999925	0	-0.79	8	0.0006	0.082	5.99955e-07	5.98876e-07	4.32e-05	0.0004752	1133.84	1860.5	1133.66	761.216	618.891	-1.65822	2025.64	0.978138	0.0218621	0.871571	0.126372	0.000171468	0.00188615	0.407407	0.570988	0.0216049	0.18605	0.186017	1860.5	0.12	0.00709106	0.0260142	0.118133	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306784	0.5	0	0	0	0	0	0	0	0.000453694	0	4.5	8.6415	8.48005	8.30992	6.04404	6.51531	6.62523	8.33835	0.167437	0.303393	0.306648	0.106045	0.250652	0.698774	2.66705	-0.00345326	0.0080725	0.00425315	0.00283235	-0.00188509	-0.00219842	-0.0856557
0.8	1	0.090971	1133.66	1885.18	-0	0.00736882	0	60	7.48698e-08	0.000999925	0	-0.8	8	0.0006	0.082	5.99955e-07	5.98959e-07	4.32e-05	0.0004752	1133.66	1885.18	1133.47	759.982	615.101	-1.54751	1862.29	0.98071	0.0192901	0.875	0.122942	0.000342936	0.00171468	0.426955	0.555556	0.0174897	0.188518	0.188522	1885.18	0.12	0.00709399	0.026008	0.118099	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.307013	0.5	0	0	0	0	0	0	0	0.000453749	0	4.5	8.76606	8.58772	8.34082	6.09078	6.54632	6.65276	8.32816	0.167309	0.303436	0.306673	0.106092	0.250655	0.699599	2.66624	-0.00199182	0.00891694	0.00617254	0.00281255	-0.00182213	-0.00212881	-0.08377
0.81	1	0	1133.56	1863.27	-0	0.0073733	0	60	7.48794e-08	0.000999925	0	-0.81	8	0.0006	0.082	5.99955e-07	5.99035e-07	4.32e-05	0.0004752	1133.56	1863.27	1133.38	759.332	613.114	-0.467966	1765.3	0.980453	0.0195473	0.876543	0.121828	0.000342936	0.00128601	0.394033	0.587449	0.0185185	0.186327	0.186346	1863.27	0.12	0.00709563	0.0260046	0.118081	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.307043	0.5	0	0	0	0	0	0	0	0.00045383	0	4.5	8.66914	8.60175	8.38155	6.1368	6.57668	6.67968	8.31786	0.16724	0.30344	0.306706	0.106138	0.250658	0.700406	2.66541	-0	0.00336926	0.00550512	0.00280594	-0.00175952	-0.00205998	-0.0819093
0.82	1	0	1133.54	1836.82	-0	0.0073775	0	60	7.48882e-08	0.000999925	0	-0.82	8	0.0006	0.082	5.99955e-07	5.99106e-07	4.32e-05	0.0004752	1133.54	1836.82	1133.36	759.223	612.736	-0.0926823	1691	0.982253	0.0177469	0.883059	0.115484	0.000600137	0.000857339	0.37037	0.61214	0.0174897	0.183682	0.183711	1836.82	0.12	0.00709599	0.0260039	0.118077	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306895	0.5	0	0	0	0	0	0	0	0.000453856	0	4.5	8.54777	8.53244	8.40057	6.18202	6.60642	6.70601	8.30774	0.167225	0.303412	0.306721	0.106183	0.250661	0.701196	2.6646	-0	0.000766711	0.00329658	0.0027732	-0.00169761	-0.00199176	-0.0800866
0.83	1	0	1133.49	1859.01	-0	0.00738188	0	60	7.48964e-08	0.000999925	0	-0.83	8	0.0006	0.082	5.99955e-07	5.99171e-07	4.32e-05	0.0004752	1133.49	1859.01	1133.31	758.862	611.717	-0.79104	1849.67	0.977623	0.0223765	0.883745	0.114198	0.000771605	0.00128601	0.384774	0.597737	0.0174897	0.185901	0.185903	1859.01	0.12	0.00709673	0.0260023	0.118068	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306908	0.5	0	0	0	0	0	0	0	0.000453873	0	4.5	8.65005	8.53858	8.40372	6.22617	6.63551	6.73176	8.29784	0.167191	0.303416	0.306723	0.106227	0.250664	0.701968	2.66381	-0	0.00557363	0.0033715	0.00272194	-0.00163735	-0.00192491	-0.078304
0.84	1	0	1133.37	1915.5	-0	0.00738663	0	60	7.49039e-08	0.000999925	0	-0.84	8	0.0006	0.082	5.99955e-07	5.99231e-07	4.32e-05	0.0004752	1133.37	1915.5	1133.18	757.963	609.162	-1.9573	2232.61	0.976595	0.0234053	0.863855	0.132888	0.000857339	0.00240055	0.377572	0.600823	0.0216049	0.19155	0.191487	1915.5	0.12	0.00709862	0.0259982	0.118046	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.307126	0.5	0	0	0	0	0	0	0	0.000453926	0	4.5	8.911	8.64087	8.42187	6.2693	6.66395	6.75694	8.28815	0.167107	0.303458	0.306738	0.10627	0.250666	0.702723	2.66304	-0	0.0135065	0.00547488	0.00269072	-0.00157862	-0.00185981	-0.0765607
0.85	1	0	1133.11	2011.47	-0	0.00739111	0	60	7.49109e-08	0.000999925	0	-0.85	8	0.0006	0.082	5.99955e-07	5.99287e-07	4.32e-05	0.0004752	1133.11	2011.47	1132.91	756.124	603.698	-3.36802	2365.64	0.973251	0.026749	0.861111	0.135288	0.000600137	0.00300069	0.404321	0.576132	0.0195473	0.201147	0.201076	2011.47	0.12	0.00710278	0.0259893	0.117997	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.307675	0.5	0	0	0	0	0	0	0	0.000454001	0	4.5	9.36673	8.89908	8.48505	6.31177	6.69179	6.78157	8.27869	0.166924	0.303562	0.30679	0.106313	0.250669	0.703462	2.66228	-0	0.0233829	0.0103507	0.0027166	-0.00152008	-0.0017957	-0.0748559
0.86	1	0	1132.84	2004.26	-0	0.00739531	0	60	7.49173e-08	0.000999925	0	-0.86	8	0.0006	0.082	5.99955e-07	5.99338e-07	4.32e-05	0.0004752	1132.84	2004.26	1132.64	754.363	598.277	-1.91033	1823.73	0.977881	0.0221193	0.875686	0.121914	0.000685871	0.00171468	0.412551	0.567901	0.0195473	0.200426	0.200462	2004.26	0.12	0.00710721	0.02598	0.117947	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.308066	0.5	0	0	0	0	0	0	0	0.000454031	0	4.5	9.35344	9.08236	8.59947	6.35426	6.71913	6.80566	8.26943	0.166734	0.303633	0.306881	0.106355	0.250672	0.704184	2.66154	-0	0.0135539	0.0120723	0.00280651	-0.00145947	-0.00173072	-0.0731886
0.87	1	0	1132.72	1953.18	-0	0.00739988	0	60	7.49232e-08	0.000999925	0	-0.87	8	0.0006	0.082	5.99955e-07	5.99386e-07	4.32e-05	0.0004752	1132.72	1953.18	1132.52	753.589	595.953	-0.571381	1760.41	0.985854	0.0141461	0.874143	0.124571	0.000257202	0.00102881	0.396091	0.588477	0.0154321	0.195318	0.195357	1953.18	0.12	0.00710923	0.0259759	0.117924	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.307969	0.5	0	0	0	0	0	0	0	0.000453994	0	4.5	9.11996	9.03679	8.69606	6.39699	6.74605	6.82923	8.26039	0.166648	0.303614	0.306958	0.106398	0.250675	0.704891	2.66082	-0	0.00415817	0.00851828	0.00287384	-0.00139626	-0.00166342	-0.0715581
0.88	0.997817	0	1132.74	1878.59	-0	0.00740454	0	60	7.49287e-08	0.000999925	0	-0.88	8	0.0006	0.082	5.99955e-07	5.9943e-07	4.32e-05	0.0004752	1132.74	1878.59	1132.55	753.766	596.456	0.658946	1715.93	0.982253	0.0177469	0.883745	0.115141	0.000257202	0.000857339	0.414609	0.570988	0.0144033	0.187859	0.187892	1878.59	0.12	0.00710899	0.0259765	0.117927	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.307595	0.5	0	0	0	0	0	0	0	0.000453932	0	4.5	8.77074	8.86114	8.73465	6.43942	6.77254	6.85227	8.25154	0.166661	0.303543	0.306988	0.10644	0.250677	0.705582	2.66011	-0	-0.00450998	0.00316234	0.00286903	-0.00133246	-0.0015947	-0.0699633
0.89	0.979758	0	1132.8	1853.14	-0	0.00740929	0	60	7.49338e-08	0.000999925	0	-0.89	8	0.0006	0.082	5.99955e-07	5.9947e-07	4.32e-05	0.0004752	1132.8	1853.14	1132.61	754.19	597.713	0.514501	1739.22	0.980967	0.0190329	0.871742	0.127143	8.57339e-05	0.00102881	0.406379	0.576132	0.0174897	0.185314	0.185337	1853.14	0.12	0.007108	0.0259786	0.117938	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.307296	0.5	0	0	0	0	0	0	0	0.000453931	0	4.5	8.64892	8.72087	8.71596	6.4808	6.79847	6.87482	8.24289	0.166703	0.303488	0.306972	0.106482	0.25068	0.706258	2.65942	-0	-0.00352433	0.000122739	0.00279394	-0.00127068	-0.00152688	-0.0684036
0.9	0.942793	0	1132.9	1785.72	-0	0.00741404	0	60	7.49384e-08	0.000999925	0	-0.9	8	0.0006	0.082	5.99955e-07	5.99507e-07	4.32e-05	0.0004752	1132.9	1785.72	1132.72	754.951	599.901	1.60202	1550.92	0.986111	0.0138889	0.885974	0.11334	8.57339e-05	0.000600137	0.389918	0.595679	0.0144033	0.178572	0.178619	1785.72	0.12	0.00710638	0.0259821	0.117958	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306971	0.5	0	0	0	0	0	0	0	0.00045396	0	4.5	8.33325	8.56809	8.66991	6.52067	6.82377	6.89687	8.23443	0.166775	0.303426	0.306935	0.106521	0.250682	0.706919	2.65874	-0	-0.0110701	-0.00254556	0.00268655	-0.00121242	-0.00146198	-0.0668781
0.91	0.866173	0.00149871	1133.07	1737.6	-0	0.00741879	0	60	7.49427e-08	0.000999925	0	-0.91	8	0.0006	0.082	5.99955e-07	5.99542e-07	4.32e-05	0.0004752	1133.07	1737.6	1132.89	756.113	603.364	1.70904	1579.22	0.98534	0.0146605	0.887517	0.111626	0.000342936	0.000514403	0.41358	0.574074	0.0123457	0.17376	0.173792	1737.6	0.12	0.00710367	0.0259878	0.117989	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306563	0.5	0	0	0	0	0	0	0	0.000453998	0	4.5	8.10193	8.37616	8.58623	6.55867	6.84838	6.91844	8.22617	0.166893	0.303349	0.306867	0.106559	0.250685	0.707566	2.65808	9.30965e-06	-0.0118765	-0.00525173	0.00253444	-0.00115883	-0.00140121	-0.0653862
0.92	0.742697	0.0266286	1133.24	1711.93	-0	0.00742327	0	60	7.49467e-08	0.000999925	0	-0.92	8	0.0006	0.082	5.99955e-07	5.99574e-07	4.32e-05	0.0004752	1133.24	1711.93	1133.06	757.238	606.784	1.41509	1744.61	0.981996	0.0180041	0.884088	0.11454	0.000257202	0.00111454	0.399177	0.581276	0.0195473	0.171193	0.171186	1711.93	0.12	0.00710096	0.0259935	0.11802	163805	0.0226478	-0.0821145	0.275808	0.704819	-0	0.119388	7.16326	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.306259	0.5	0	0	0	0	0	0	0	0.000454027	0	4.5	7.97331	8.23309	8.48171	6.59452	6.87225	6.93954	8.21807	0.16701	0.303293	0.306784	0.106595	0.250687	0.708199	2.65743	0.000325879	-0.00964685	-0.00621554	0.00235899	-0.00111094	-0.00134577	-0.0639263
