time	aortic_valve_pos	mitral_valve_pos	muscle_length	muscle_stress	muscle_ATP_used_per_liter_per_s	muscle_ATP_concentration	hr_new_beat	hr_heart_rate_bpm	memb_Ca_cytosol	memb_Ca_sr	memb_activation	memb_t_open_left_s	memb_k_serca	memb_k_leak	memb_k_active	memb_J_release	memb_J_uptake	mito_volume	mito_ATP_generated_M_per_liter_per_s	fs_muscle_length	fs_muscle_stress	fs_hs_length	fs_hs_stress_titin	fs_hs_stress_extracellular	fs_hs_stress_viscous	fs_hs_stress_total	fs_hs_a_pop_0	fs_hs_a_pop_1	fs_hs_m_pop_0	fs_hs_m_pop_1	fs_hs_m_pop_2	fs_hs_m_pop_3	fs_hs_c_pop_0	fs_hs_c_pop_1	fs_hs_c_pop_2	fs_sc_extension	fs_sc_last_extension	fs_sc_force	vent_wall_volume	vent_wall_thickness	vent_chamber_radius	vent_chamber_height	vent_n_hs	vent_stroke_work_J	vent_stroke_energy_used_J	vent_efficiency	vent_ejection_fraction	vent_ATP_used_per_s	vent_stroke_volume	vent_cardiac_output	rc_1_C	rc_heart_rate_t_RR_interval_s	rc_2_C	rc_membranes_k_active	rc_3_C	rc_membranes_k_serca	rc_4_C	rc_FiberSim_half_sarcomere_m_state_1_trans_1_param_1	rc_5_C	rc_FiberSim_half_sarcomere_k_on	rc_6_C	rc_circulation_resistance_4	rc_7_C	rc_circulation_compliance_7	baro_active	baro_P_set	baro_A	baro_B	gc_1_prop_signal	gc_1_deriv_signal	gc_1_output	gc_1_slope	gc_2_prop_signal	gc_2_deriv_signal	gc_2_output	gc_2_slope	growth_active	circ_blood_volume	pressure_0	pressure_1	pressure_2	pressure_3	pressure_4	pressure_5	pressure_6	volume_0	volume_1	volume_2	volume_3	volume_4	volume_5	volume_6	flow_0	flow_1	flow_2	flow_3	flow_4	flow_5	flow_6
1.46	0	1	1039.41	493.124	-0	0.00737621	0	60	9.69582e-08	0.000999903	0	-0.4498	8	0.0006	0.082	5.99942e-07	7.75665e-07	4.32e-05	0.0004752	1039.41	493.124	1039.36	302.417	26.2207	38.2217	444.768	0.99177	0.00823045	0.941187	0.0585562	8.57339e-05	0.000171468	0.152263	0.847737	0	0.0493124	0.0493221	493.124	0.12	0.0089212	0.0226379	0.100154	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.408253	0.5	0	0	0	0	0	0	0	-0.000235291	0	4.5	3.49201	52.8808	52.3066	18.3223	9.5351	7.78929	7.83243	0.107497	0.321149	0.34184	0.118324	0.250954	0.733686	2.62655	0.217021	-0	0.0143548	0.0424805	0.0351487	0.0349163	-0.00215684
1.47	0	1	1043.21	511.127	-0	0.00738096	0	60	9.52694e-08	0.000999905	0	-0.4598	8	0.0006	0.082	5.99943e-07	7.62155e-07	4.32e-05	0.0004752	1043.21	511.127	1043.16	315.684	29.8303	37.1394	710.41	0.984825	0.0151749	0.935014	0.0641289	0.000257202	0.000600137	0.125514	0.872428	0.00205761	0.0511127	0.0510729	511.127	0.12	0.00883344	0.0227809	0.100897	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.407392	0.5	0	0	0	0	0	0	0	-0.000203704	0	4.5	3.545	52.5242	51.9572	18.3921	9.5575	7.80136	7.80514	0.109667	0.321007	0.34156	0.118393	0.250956	0.734048	2.62437	0.213007	-0	0.0141748	0.0419564	0.0353383	0.0351229	-0.000189234
1.48	0	1	1046.84	527.864	-0	0.00738553	0	60	9.37105e-08	0.000999906	0	-0.4698	8	0.0006	0.082	5.99944e-07	7.49684e-07	4.32e-05	0.0004752	1046.84	527.864	1046.78	328.664	33.7262	36.1182	471.024	0.986626	0.0133745	0.936385	0.0632716	0.000171468	0.000171468	0.153292	0.846708	0	0.0527864	0.0527978	527.864	0.12	0.00875104	0.0229166	0.101604	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.406542	0.5	0	0	0	0	0	0	0	-0.00016918	0	4.5	3.60368	52.172	51.612	18.4549	9.57823	7.81285	7.77912	0.111755	0.320866	0.341284	0.118456	0.250958	0.734392	2.62229	0.208772	-0	0.0139997	0.0414464	0.0355067	0.0353076	0.00168646
1.49	0	1	1050.5	513.002	-0	0.00739019	0	60	9.22714e-08	0.000999908	0	-0.4798	8	0.0006	0.082	5.99945e-07	7.38171e-07	4.32e-05	0.0004752	1050.5	513.002	1050.45	342.076	38.1759	36.988	563.462	0.988683	0.0113169	0.934842	0.0646433	8.57339e-05	0.000428669	0.145062	0.854938	0	0.0513002	0.0512902	513.002	0.12	0.00866912	0.0230531	0.102316	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.405703	0.5	0	0	0	0	0	0	0	-0.00013177	0	4.5	3.43766	51.8241	51.2709	18.5111	9.59736	7.82378	7.75286	0.113884	0.320727	0.341011	0.118512	0.25096	0.73472	2.62019	0.21576	-0	0.0138292	0.0409497	0.035655	0.0354716	0.00354621
1.5	0	1	1054.14	528.788	-0	0.00739494	0	60	9.0943e-08	0.000999909	0	-0.4898	8	0.0006	0.082	5.99945e-07	7.27544e-07	4.32e-05	0.0004752	1054.14	528.788	1054.09	355.72	43.1651	36.0742	598.688	0.985854	0.0141461	0.932099	0.0673011	0.000257202	0.000342936	0.154321	0.84465	0.00102881	0.0528788	0.0528648	528.788	0.12	0.00858887	0.0231882	0.103022	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.404874	0.5	0	0	0	0	0	0	0	-9.14499e-05	0	4.5	3.48138	51.4804	50.9339	18.561	9.61495	7.83415	7.72674	0.116017	0.320589	0.340742	0.118562	0.250962	0.73503	2.6181	0.212268	-0	0.0136633	0.040466	0.0357843	0.0356161	0.00537051
1.51	0	1	1057.65	552.636	-0	0.00739969	0	60	8.97167e-08	0.00099991	0	-0.4998	8	0.0006	0.082	5.99946e-07	7.17734e-07	4.32e-05	0.0004752	1057.65	552.636	1057.6	369.166	48.5757	34.7403	515.151	0.987397	0.0126029	0.934156	0.0655007	0.000171468	0.000171468	0.149177	0.850823	0	0.0552636	0.0552711	552.636	0.12	0.0085127	0.0233176	0.103701	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.404056	0.5	0	0	0	0	0	0	0	-4.82158e-05	0	4.5	3.58085	51.1408	50.6007	18.605	9.63106	7.84396	7.7016	0.118089	0.320454	0.340475	0.118606	0.250963	0.735325	2.61609	0.206037	-0	0.0135017	0.0399947	0.0358956	0.0357419	0.00711803
1.52	0	1	1061.11	556.657	-0	0.00740426	0	60	8.85847e-08	0.000999911	0	-0.5098	8	0.0006	0.082	5.99947e-07	7.08678e-07	4.32e-05	0.0004752	1061.11	556.657	1061.06	382.751	54.581	34.5286	585.777	0.988169	0.0118313	0.931927	0.067644	8.57339e-05	0.000342936	0.15535	0.84465	0	0.0556657	0.0556599	556.657	0.12	0.00843857	0.023445	0.104369	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.403248	0.5	0	0	0	0	0	0	0	-3.17576e-06	0	4.5	3.54663	50.8052	50.2714	18.6432	9.64575	7.85324	7.67681	0.120152	0.320319	0.340212	0.118644	0.250965	0.735603	2.61411	0.206509	-0	0.0133442	0.0395353	0.0359899	0.0358501	0.00882171
1.53	0	1	1064.54	569.655	-0	0.00740892	0	60	8.75398e-08	0.000999912	0	-0.5198	8	0.0006	0.082	5.99947e-07	7.00318e-07	4.32e-05	0.0004752	1064.54	569.655	1064.48	396.502	61.2392	33.8426	598.373	0.988683	0.0113169	0.92524	0.0743313	0.000257202	0.000171468	0.153292	0.846708	0	0.0569655	0.0569598	569.655	0.12	0.00836628	0.0235704	0.105029	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.40245	0.5	0	0	0	0	0	0	0	4.08736e-05	0	4.5	3.57164	50.4735	49.9458	18.6761	9.65907	7.86199	7.6523	0.122209	0.320187	0.339951	0.118677	0.250966	0.735865	2.61215	0.204033	-0	0.0131907	0.0390872	0.036068	0.0359415	0.0104847
1.54	0	1	1067.91	575.178	-0	0.0074134	0	60	8.65752e-08	0.000999913	0	-0.5298	8	0.0006	0.082	5.99948e-07	6.92601e-07	4.32e-05	0.0004752	1067.91	575.178	1067.85	410.334	68.5713	33.5563	595.937	0.986883	0.0131173	0.932956	0.0667867	8.57339e-05	0.000171468	0.144033	0.854938	0.00102881	0.0575178	0.0575136	575.178	0.12	0.00829619	0.0236932	0.105677	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.401662	0.5	0	0	0	0	0	0	0	8.28553e-05	0	4.5	3.55046	50.1455	49.6239	18.7038	9.67109	7.87023	7.62824	0.124247	0.320056	0.339694	0.118704	0.250967	0.736112	2.61022	0.203889	-0	0.013041	0.0386501	0.0361308	0.0360172	0.0120996
1.55	0	1	1071.23	592.792	-0	0.00741815	0	60	8.56847e-08	0.000999914	0	-0.5398	8	0.0006	0.082	5.99949e-07	6.85478e-07	4.32e-05	0.0004752	1071.23	592.792	1071.17	424.29	76.6529	32.6775	684.83	0.990998	0.00900206	0.931756	0.0677298	8.57339e-05	0.000428669	0.158436	0.840535	0.00102881	0.0592792	0.0592608	592.792	0.12	0.00822794	0.0238139	0.106314	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.400883	0.5	0	0	0	0	0	0	0	0.000122813	0	4.5	3.60181	49.8213	49.3055	18.7266	9.68184	7.87795	7.60451	0.126273	0.319926	0.339439	0.118727	0.250968	0.736343	2.60832	0.200135	-0	0.012895	0.0382236	0.0361792	0.0360778	0.013672
1.56	0	1	1074.4	628.973	-0	0.0074229	0	60	8.48628e-08	0.000999915	0	-0.5498	8	0.0006	0.082	5.99949e-07	6.78902e-07	4.32e-05	0.0004752	1074.4	628.973	1074.34	437.904	85.2449	30.9202	718.437	0.98894	0.0110597	0.928155	0.0713306	0.000171468	0.000342936	0.135802	0.864198	0	0.0628973	0.0628794	628.973	0.12	0.00816357	0.0239287	0.106921	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.400113	0.5	0	0	0	0	0	0	0	0.00016111	0	4.5	3.76668	49.5007	48.9906	18.7449	9.6914	7.88518	7.58193	0.128222	0.319798	0.339187	0.118745	0.250969	0.73656	2.60652	0.190762	-0	0.0127525	0.0378072	0.0362138	0.0361243	0.0151628
1.57	0	1	1077.39	672.581	-0	0.00742738	0	60	8.4104e-08	0.000999916	0	-0.5598	8	0.0006	0.082	5.9995e-07	6.72832e-07	4.32e-05	0.0004752	1077.39	672.581	1077.32	451.008	94.2214	28.8783	838.949	0.989455	0.0105453	0.921296	0.0779321	8.57339e-05	0.000685871	0.156379	0.843621	0	0.0672581	0.0672248	672.581	0.12	0.00810358	0.0240367	0.107493	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.399352	0.5	0	0	0	0	0	0	0	0.000197289	0	4.5	3.97169	49.1836	48.6791	18.7587	9.6998	7.89194	7.56074	0.130073	0.319671	0.338938	0.118759	0.25097	0.736762	2.60483	0.179453	-0	0.0126134	0.0374005	0.0362355	0.0361571	0.0165604
1.58	0	1	1080.21	709.468	-0	0.00743203	0	60	8.34035e-08	0.000999917	0	-0.5698	8	0.0006	0.082	5.9995e-07	6.67228e-07	4.32e-05	0.0004752	1080.21	709.468	1080.14	463.65	103.56	27.2179	927.277	0.988426	0.0115741	0.918896	0.0801612	0.000171468	0.000771605	0.149177	0.850823	0	0.0709468	0.0709032	709.468	0.12	0.00804759	0.0241383	0.108032	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.3986	0.5	0	0	0	0	0	0	0	0.000231261	0	4.5	4.13537	48.8699	48.3708	18.7683	9.70711	7.89826	7.54087	0.131833	0.319545	0.338692	0.118768	0.250971	0.736952	2.60324	0.170275	-0	0.0124776	0.0370031	0.0362448	0.036177	0.0178699
1.59	0	1	1082.87	728.637	-0	0.0074366	0	60	8.2757e-08	0.000999917	0	-0.5798	8	0.0006	0.082	5.9995e-07	6.62056e-07	4.32e-05	0.0004752	1082.87	728.637	1082.8	475.818	113.198	26.4014	686.295	0.990484	0.00951646	0.927126	0.0725309	0.000171468	0.000171468	0.158436	0.841564	0	0.0728637	0.0728722	728.637	0.12	0.00799546	0.0242336	0.108539	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.397857	0.5	0	0	0	0	0	0	0	0.000262658	0	4.5	4.20286	48.5596	48.0658	18.774	9.7134	7.90417	7.52232	0.1335	0.319421	0.338448	0.118774	0.250971	0.737128	2.60176	0.165973	-0	0.0123448	0.0366148	0.0362424	0.0361846	0.0190921
1.6	0	1	1085.51	744.703	-0	0.00744126	0	60	8.21601e-08	0.000999918	0	-0.5898	8	0.0006	0.082	5.99951e-07	6.57281e-07	4.32e-05	0.0004752	1085.51	744.703	1085.43	488.051	123.616	25.7785	964.248	0.987654	0.0123457	0.921296	0.0777606	0.000257202	0.000685871	0.138889	0.859053	0.00205761	0.0744703	0.0744264	744.703	0.12	0.00794441	0.0243278	0.10904	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.397121	0.5	0	0	0	0	0	0	0	0.000291646	0	4.5	4.23941	48.2526	47.764	18.7759	9.7187	7.90967	7.50403	0.135161	0.319299	0.338206	0.118776	0.250972	0.737293	2.60029	0.163231	-0	0.0122151	0.0362351	0.0362288	0.0361806	0.0202821
1.61	0	1	1088.03	760.382	-0	0.00744583	0	60	8.16091e-08	0.000999918	0	-0.5998	8	0.0006	0.082	5.99951e-07	6.52873e-07	4.32e-05	0.0004752	1088.03	760.382	1087.95	500.017	134.496	25.1594	761.786	0.98894	0.0110597	0.924897	0.0747599	8.57339e-05	0.000257202	0.157407	0.842593	0	0.0760382	0.076038	760.382	0.12	0.00789597	0.0244177	0.10952	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.396394	0.5	0	0	0	0	0	0	0	0.000317824	0	4.5	4.28555	47.9488	47.4652	18.7742	9.72306	7.91478	7.48662	0.136761	0.319177	0.337967	0.118774	0.250972	0.737446	2.5989	0.160053	-0	0.0120883	0.0358637	0.0362047	0.0361657	0.021408
1.62	0	1	1090.51	783.107	-0	0.00745058	0	60	8.11005e-08	0.000999919	0	-0.6098	8	0.0006	0.082	5.99951e-07	6.48804e-07	4.32e-05	0.0004752	1090.51	783.107	1090.44	512.002	146.146	24.2688	944.06	0.989712	0.0102881	0.927984	0.0711591	0.000257202	0.000600137	0.148148	0.851852	0	0.0783107	0.0782785	783.107	0.12	0.00784868	0.0245062	0.109992	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.395675	0.5	0	0	0	0	0	0	0	0.000341253	0	4.5	4.36196	47.6481	47.1695	18.7692	9.72654	7.91952	7.46953	0.138347	0.319057	0.337731	0.118769	0.250973	0.737588	2.59754	0.155379	-0	0.0119643	0.0355004	0.0361707	0.0361404	0.0224994
1.63	0	1	1092.86	817.348	-0	0.00745524	0	60	8.0631e-08	0.000999919	0	-0.6198	8	0.0006	0.082	5.99952e-07	6.45048e-07	4.32e-05	0.0004752	1092.86	817.348	1092.78	523.527	158.045	22.8871	800.594	0.991255	0.00874486	0.913752	0.0859053	8.57339e-05	0.000257202	0.141975	0.856996	0.00102881	0.0817348	0.0817381	817.348	0.12	0.00780448	0.0245893	0.110436	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.394964	0.5	0	0	0	0	0	0	0	0.000362151	0	4.5	4.51015	47.3505	46.8768	18.761	9.72915	7.92389	7.45359	0.13985	0.318938	0.337497	0.118761	0.250973	0.737719	2.59626	0.147172	-0	0.0118429	0.0351447	0.0361272	0.0361053	0.023515
1.64	0	1	1095.19	804.727	-0	0.00745999	0	60	8.01976e-08	0.00099992	0	-0.6298	8	0.0006	0.082	5.99952e-07	6.41581e-07	4.32e-05	0.0004752	1095.19	804.727	1095.11	535.172	170.848	23.5371	887.171	0.990484	0.00951646	0.925412	0.0739883	0.000171468	0.000428669	0.165638	0.833333	0.00102881	0.0804727	0.0804562	804.727	0.12	0.00776104	0.0246718	0.110877	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.39426	0.5	0	0	0	0	0	0	0	0.000380548	0	4.5	4.39354	47.0559	46.5869	18.7497	9.73096	7.92792	7.43783	0.141352	0.31882	0.337265	0.118749	0.250973	0.73784	2.595	0.152215	-0	0.0117242	0.0347965	0.0360749	0.0360608	0.0245043
1.65	0	1	1097.46	841.58	-0	0.00746456	0	60	7.97976e-08	0.00099992	0	-0.6398	8	0.0006	0.082	5.99952e-07	6.38381e-07	4.32e-05	0.0004752	1097.46	841.58	1097.38	546.751	184.346	22.0992	931.27	0.989969	0.0100309	0.923868	0.0755316	0.000257202	0.000342936	0.157407	0.842593	0	0.084158	0.0841401	841.58	0.12	0.00771882	0.0247523	0.111308	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.393563	0.5	0	0	0	0	0	0	0	0.000396569	0	4.5	4.5494	46.7642	46.2999	18.7355	9.73199	7.9316	7.42247	0.142829	0.318703	0.337035	0.118735	0.250973	0.73795	2.59377	0.143654	-0	0.0116079	0.0344555	0.0360141	0.0360077	0.0254566
1.66	0	1	1099.67	843.434	-0	0.00746931	0	60	7.94283e-08	0.000999921	0	-0.6498	8	0.0006	0.082	5.99952e-07	6.35426e-07	4.32e-05	0.0004752	1099.67	843.434	1099.58	558.161	198.443	22.1292	874.568	0.993313	0.00668724	0.920782	0.0789609	0	0.000257202	0.158436	0.839506	0.00205761	0.0843434	0.0843372	843.434	0.12	0.00767837	0.02483	0.111725	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.392874	0.5	0	0	0	0	0	0	0	0.000410247	0	4.5	4.51749	46.4754	46.0156	18.7186	9.73227	7.93496	7.40776	0.144265	0.318588	0.336808	0.118718	0.250973	0.738051	2.5926	0.144513	-0	0.011494	0.0341213	0.0359453	0.0359462	0.0263603
1.67	0	1	1101.86	865.946	-0	0.00747388	0	60	7.90873e-08	0.000999921	0	-0.6598	8	0.0006	0.082	5.99953e-07	6.32699e-07	4.32e-05	0.0004752	1101.86	865.946	1101.78	569.68	213.528	21.3302	1058.58	0.98894	0.0110597	0.906207	0.0930213	0.000171468	0.000600137	0.154321	0.84465	0.00102881	0.0865946	0.0865561	865.946	0.12	0.0076384	0.0249072	0.112139	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.392192	0.5	0	0	0	0	0	0	0	0.000421792	0	4.5	4.59108	46.1894	45.7341	18.6991	9.73185	7.938	7.39314	0.145702	0.318473	0.336583	0.118699	0.250973	0.738142	2.59143	0.140103	-0	0.0113824	0.0337937	0.0358691	0.0358769	0.0272433
1.68	0	1	1103.88	924.26	-0	0.00747863	0	60	7.87726e-08	0.000999921	0	-0.6698	8	0.0006	0.082	5.99953e-07	6.30181e-07	4.32e-05	0.0004752	1103.88	924.26	1103.79	580.401	228.347	19.1085	1146.04	0.983025	0.0169753	0.912551	0.0860768	0.000514403	0.000857339	0.139918	0.860082	0	0.092426	0.0923817	924.26	0.12	0.00760195	0.0249779	0.112519	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.391517	0.5	0	0	0	0	0	0	0	0.00043159	0	4.5	4.85774	45.9062	45.4553	18.6772	9.73074	7.94073	7.38	0.147027	0.31836	0.33636	0.118677	0.250973	0.738224	2.59038	0.126113	-0	0.011273	0.0334726	0.0357858	0.0358001	0.0280369
1.69	0	1	1105.59	1027.7	-0	0.00748329	0	60	7.84821e-08	0.000999922	0	-0.6798	8	0.0006	0.082	5.99953e-07	6.27857e-07	4.32e-05	0.0004752	1105.59	1027.7	1105.48	589.589	241.672	15.1398	1205.6	0.986626	0.0133745	0.906893	0.0921639	0.000171468	0.000771605	0.138889	0.860082	0.00102881	0.10277	0.102735	1027.7	0.12	0.00757118	0.0250377	0.112841	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.390849	0.5	0	0	0	0	0	0	0	0.00043952	0	4.5	5.36344	45.6257	45.1791	18.6529	9.729	7.9432	7.36937	0.148155	0.318248	0.336139	0.118652	0.250973	0.738297	2.58954	0.100297	-0	0.0111658	0.0331576	0.0356958	0.0357162	0.0286912
1.7	0	1	1107.03	1067.06	-0	0.00748795	0	60	7.8214e-08	0.000999922	0	-0.6898	8	0.0006	0.082	5.99953e-07	6.25712e-07	4.32e-05	0.0004752	1107.03	1067.06	1106.92	597.48	253.568	13.7335	1148.14	0.991512	0.00848765	0.909294	0.0897634	0.000171468	0.000771605	0.148148	0.851852	0	0.106706	0.106689	1067.06	0.12	0.00754541	0.0250882	0.113113	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.390188	0.5	0	0	0	0	0	0	0	0.000446065	0	4.5	5.53688	45.3478	44.9054	18.6265	9.72669	7.94543	7.36102	0.149111	0.318137	0.33592	0.118626	0.250973	0.738364	2.58887	0.0912069	-0	0.0110606	0.0328486	0.0355993	0.0356252	0.0292209
1.71	0	1	1108.38	1078.95	-0	0.00749261	0	60	7.79664e-08	0.000999922	0	-0.6998	8	0.0006	0.082	5.99953e-07	6.23731e-07	4.32e-05	0.0004752	1108.38	1078.95	1108.28	604.98	265.299	13.4129	1163.27	0.986883	0.0131173	0.914781	0.0841049	0.000257202	0.000857339	0.130658	0.869342	0	0.107895	0.107879	1078.95	0.12	0.00752138	0.0251356	0.113368	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.389533	0.5	0	0	0	0	0	0	0	0.000451197	0	4.5	5.56653	45.0726	44.6343	18.598	9.72385	7.94747	7.35343	0.150012	0.318027	0.335703	0.118597	0.250972	0.738425	2.58826	0.0893453	-0	0.0109574	0.0325453	0.0354966	0.0355276	0.029702
1.72	0	1	1109.72	1085.45	-0	0.00749727	0	60	7.77379e-08	0.000999922	0	-0.7098	8	0.0006	0.082	5.99953e-07	6.21903e-07	4.32e-05	0.0004752	1109.72	1085.45	1109.61	612.473	277.42	13.3035	1175.74	0.989455	0.0105453	0.913752	0.0853909	8.57339e-05	0.000771605	0.149177	0.849794	0.00102881	0.108545	0.108527	1085.45	0.12	0.00749776	0.0251823	0.11362	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.388885	0.5	0	0	0	0	0	0	0	0.000455068	0	4.5	5.56836	44.7999	44.3657	18.5676	9.72052	7.94932	7.34602	0.150904	0.317918	0.335488	0.118567	0.250972	0.738481	2.58767	0.0888833	-0	0.0108562	0.0322476	0.0353882	0.0354239	0.0301651
1.73	0	1	1111.04	1086.24	-0	0.00750193	0	60	7.75269e-08	0.000999922	0	-0.7198	8	0.0006	0.082	5.99953e-07	6.20216e-07	4.32e-05	0.0004752	1111.04	1086.24	1110.93	619.949	289.892	13.4052	1007.71	0.990998	0.00900206	0.915466	0.0840192	0.000171468	0.000342936	0.145062	0.853909	0.00102881	0.108624	0.10864	1086.24	0.12	0.00747465	0.0252281	0.113867	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.388243	0.5	0	0	0	0	0	0	0	0.000457973	0	4.5	5.54509	44.5297	44.0994	18.5353	9.71672	7.95099	7.33881	0.151785	0.31781	0.335275	0.118535	0.250972	0.738531	2.58709	0.0896863	-0	0.0107568	0.0319552	0.0352742	0.0353146	0.0306086
1.74	0	1	1112.41	1086.02	-0	0.00750641	0	60	7.73322e-08	0.000999923	0	-0.7298	8	0.0006	0.082	5.99954e-07	6.18658e-07	4.32e-05	0.0004752	1112.41	1086.02	1112.3	627.736	303.416	13.5587	1162.73	0.989198	0.0108025	0.911866	0.0871914	0.000342936	0.000600137	0.145062	0.853909	0.00102881	0.108602	0.108586	1086.02	0.12	0.00745081	0.0252757	0.114124	163805	0.463755	-1.69255	0.273997	0.439055	-0	0.0747158	4.48295	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.387608	0.5	0	0	0	0	0	0	0	0.0004601	0	4.5	5.5091	44.262	43.8356	18.5013	9.71246	7.95246	7.33123	0.1527	0.317703	0.335064	0.118501	0.250971	0.738575	2.58649	0.0911063	-0	0.0106592	0.031668	0.0351552	0.0352	0.0310618
