time	aortic_valve_pos	mitral_valve_pos	muscle_length	muscle_stress	muscle_ATP_used_per_liter_per_s	muscle_ATP_concentration	hr_new_beat	hr_heart_rate_bpm	memb_Ca_cytosol	memb_Ca_sr	memb_activation	memb_t_open_left_s	memb_k_serca	memb_k_leak	memb_k_active	memb_J_release	memb_J_uptake	mito_volume	mito_ATP_generated_M_per_liter_per_s	fs_muscle_length	fs_muscle_stress	fs_hs_length	fs_hs_stress_titin	fs_hs_stress_extracellular	fs_hs_stress_viscous	fs_hs_stress_total	fs_hs_a_pop_0	fs_hs_a_pop_1	fs_hs_m_pop_0	fs_hs_m_pop_1	fs_hs_m_pop_2	fs_hs_m_pop_3	fs_hs_c_pop_0	fs_hs_c_pop_1	fs_hs_c_pop_2	fs_sc_extension	fs_sc_last_extension	fs_sc_force	vent_wall_volume	vent_wall_thickness	vent_chamber_radius	vent_chamber_height	vent_n_hs	vent_stroke_work_J	vent_stroke_energy_used_J	vent_efficiency	vent_ejection_fraction	vent_ATP_used_per_s	vent_stroke_volume	vent_cardiac_output	rc_1_C	rc_heart_rate_t_RR_interval_s	rc_2_C	rc_membranes_k_active	rc_3_C	rc_membranes_k_serca	rc_4_C	rc_FiberSim_half_sarcomere_m_state_1_trans_1_param_1	rc_5_C	rc_FiberSim_half_sarcomere_k_on	rc_6_C	rc_circulation_resistance_4	rc_7_C	rc_circulation_compliance_7	baro_active	baro_P_set	baro_A	baro_B	gc_1_prop_signal	gc_1_deriv_signal	gc_1_output	gc_1_slope	gc_2_prop_signal	gc_2_deriv_signal	gc_2_output	gc_2_slope	growth_active	circ_blood_volume	pressure_0	pressure_1	pressure_2	pressure_3	pressure_4	pressure_5	pressure_6	volume_0	volume_1	volume_2	volume_3	volume_4	volume_5	volume_6	flow_0	flow_1	flow_2	flow_3	flow_4	flow_5	flow_6
4.97	0	1	1115.22	1281.75	-0	0.00762858	0	60	7.53675e-08	0.000999925	0	-0.9592	8	0.0006	0.082	5.99955e-07	6.0294e-07	4.32e-05	0.0004752	1115.22	1281.75	1115.09	643.921	333.083	3.38051	1632.89	0.985082	0.0149177	0.896776	0.10108	0.000514403	0.00162894	0.410494	0.585391	0.00411523	0.128175	0.128105	1281.75	0.12	0.00740166	0.0253735	0.114652	163805	0.760642	-2.36092	0.322181	0.4557	-0	0.0706964	4.24179	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.425903	0.5	0	0	0	0	0	0	0	0.000467457	0	4.5	6.42006	60.1413	59.5533	24.5469	10.9742	8.24899	6.88243	0.154597	0.324054	0.347637	0.124545	0.251097	0.747467	2.5506	0.0231183	-0	0.0147018	0.043758	0.0542907	0.0545049	0.0683283
4.98	0	1	1115.46	1318.49	-0	0.00763324	0	60	7.53388e-08	0.000999925	0	-0.9692	8	0.0006	0.082	5.99955e-07	6.02711e-07	4.32e-05	0.0004752	1115.46	1318.49	1115.33	645.339	335.707	2.10222	1319.81	0.989455	0.0105453	0.890261	0.108625	0.000171468	0.000943073	0.403292	0.596708	0	0.131849	0.131849	1318.49	0.12	0.0073975	0.0253818	0.114697	163805	0.760642	-2.36092	0.322181	0.4557	-0	0.0706964	4.24179	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.425008	0.5	0	0	0	0	0	0	0	0.000467434	0	4.5	6.60467	59.7751	59.1914	24.4417	10.9529	8.24442	6.8889	0.154758	0.323907	0.347347	0.12444	0.251095	0.74733	2.55112	0.0142112	-0	0.0145938	0.0434372	0.0539552	0.0541687	0.0677762
4.99	0	1	1115.68	1308.48	-0	0.007638	0	60	7.53124e-08	0.000999925	0	-0.9792	8	0.0006	0.082	5.99955e-07	6.02499e-07	4.32e-05	0.0004752	1115.68	1308.48	1115.54	646.626	338.168	2.56209	1225.81	0.98894	0.0110597	0.899005	0.100137	8.57339e-05	0.000771605	0.400206	0.596708	0.00308642	0.130848	0.130865	1308.48	0.12	0.00739377	0.0253893	0.114738	163805	0.760642	-2.36092	0.322181	0.4557	-0	0.0706964	4.24179	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.42412	0.5	0	0	0	0	0	0	0	0.000467377	0	4.5	6.55029	59.4116	58.8321	24.3366	10.9316	8.23992	6.8955	0.154906	0.323762	0.34706	0.124334	0.251093	0.747195	2.55165	0.0172604	-0	0.0144867	0.0431195	0.05362	0.0538326	0.067221
5	0	1	1115.99	1292.65	-0	0.00764256	0	60	7.52879e-08	0.000999925	0	-0.9892	8	0.0006	0.082	5.99955e-07	6.02303e-07	4.32e-05	0.0004752	1115.99	1292.65	1115.86	648.466	341.718	3.2528	1326.74	0.988683	0.0113169	0.889403	0.109225	0.000342936	0.00102881	0.419753	0.576132	0.00411523	0.129265	0.129258	1292.65	0.12	0.00738844	0.0254001	0.114796	163805	0.760642	-2.36092	0.322181	0.4557	-0	0.0706964	4.24179	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.423239	0.5	0	0	0	0	0	0	0	0.000467307	0	4.5	6.46039	59.0507	58.4755	24.2316	10.9103	8.23549	6.90125	0.155116	0.323617	0.346775	0.12423	0.251091	0.747062	2.55211	0.0220433	-0	0.0143808	0.0428048	0.0532853	0.053497	0.0667118
5.01	0	0.998108	1116.06	1679.89	-0	0.00764639	1	60	8.02245e-07	0.000999198	1	0.001	8	0.0006	0.082	8.25337e-05	6.41796e-06	4.32e-05	0.0004752	1116.06	1679.89	1115.89	648.032	342.13	-10.7743	7540.34	0.0946502	0.90535	0.765604	0.193244	0.0209191	0.0202332	0.338477	0.587449	0.0740741	0.167989	0.166817	1679.89	0.12	0.00738665	0.0254028	0.114811	163805	0.757225	-2.46841	0.306766	0.436893	-0	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.422364	0.5	0	0	0	0	0	0	0	0.000467209	0	4.5	8.27555	58.6925	58.1215	24.127	10.8892	8.23111	6.90868	0.155168	0.323474	0.346492	0.124125	0.251089	0.746931	2.55272	-0.0682142	-0	0.0142758	0.0424931	0.052951	0.0531618	0.0661217
5.02	0	0.37968	1110.98	4897.93	-0.0013824	0.00763953	0	60	8.22262e-07	0.000999178	0	-0.009	8	0.0006	0.082	5.99507e-07	6.57809e-06	4.32e-05	0.0004752	1110.98	4897.93	1110.49	616.182	285.676	-51.2176	15348.5	0.0627572	0.937243	0.551783	0.313615	0.0415809	0.0930213	0.339506	0.542181	0.118313	0.489793	0.487703	4897.93	0.12	0.00747323	0.0252266	0.113858	163805	0.757225	-2.46841	0.306766	0.436893	-0.000165888	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.421497	0.5	0	0	0	0	0	0	0	0.000465844	0	4.5	24.7616	58.3369	57.77	24.0225	10.8683	8.22711	6.95882	0.151754	0.323332	0.34621	0.12402	0.251087	0.746811	2.55679	-0.337968	-0	0.0141718	0.0421844	0.0526169	0.0528233	0.0634146
5.03	0	0	1110.52	11443.5	-0.000921599	0.00762189	0	60	7.64805e-07	0.000999235	0	-0.019	8	0.0006	0.082	5.99541e-07	6.11844e-06	4.32e-05	0.0004752	1110.52	11443.5	1109.38	607.569	275.252	-2.87523	40195.9	0.0552984	0.944702	0.36677	0.446759	0.0522977	0.134174	0.345679	0.512346	0.141975	1.14435	1.1386	11443.5	0.12	0.00748319	0.0252103	0.113771	163805	0.757225	-2.46841	0.306766	0.436893	-0.000110592	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.420636	0.5	0	0	0	0	0	0	0	0.000460352	0	4.5	57.9287	57.9838	57.4211	23.9183	10.8479	8.22369	6.97144	0.151441	0.323191	0.345931	0.123916	0.251085	0.746709	2.55773	-0	-0	0.0140688	0.0418785	0.0522817	0.052484	0.0626126
5.04	1	0	1103.59	17449.7	-0.002304	0.0075966	0	60	7.11766e-07	0.000999288	0	-0.029	8	0.0006	0.082	5.99573e-07	5.69413e-06	4.32e-05	0.0004752	1103.59	17449.7	1101.85	570.032	214.022	-185.114	847.913	0.0581276	0.941872	0.461591	0.344907	0.0494684	0.144033	0.352881	0.523663	0.123457	1.74497	1.74829	17449.7	0.12	0.00759906	0.0249692	0.112471	163805	0.757225	-2.46841	0.306766	0.436893	-0.00027648	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.44363	0.5	0	0	0	0	0	0	0	0.000448765	0	4.5	92.0378	67.3558	57.6283	23.8154	10.8278	8.22035	6.97923	0.146861	0.32714	0.346143	0.123813	0.251083	0.746608	2.55835	-0	1.2341	0.243188	0.0422661	0.0519506	0.0521484	0.062056
5.05	1	0	1096.63	13876.2	-0.000460799	0.00757601	0	60	6.62805e-07	0.000999337	0	-0.039	8	0.0006	0.082	5.99602e-07	5.30244e-06	4.32e-05	0.0004752	1096.63	13876.2	1095.24	534.75	171.612	-28.5416	14082.8	0.0853909	0.914609	0.57013	0.312843	0.0410665	0.0759602	0.338477	0.522634	0.138889	1.38762	1.38758	13876.2	0.12	0.00773225	0.024723	0.111151	163805	0.757225	-2.46841	0.306766	0.436893	-5.52959e-05	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.454072	0.5	0	0	0	0	0	0	0	0.000430696	0	4.5	75.2714	71.5768	60.9391	23.7409	10.8103	8.21709	6.98695	0.14229	0.328614	0.348795	0.12374	0.251081	0.746511	2.55897	-0	0.184726	0.265945	0.0464977	0.0517222	0.0518644	0.0615067
5.06	1	0	1091.3	14925.3	-0.0013824	0.00756012	0	60	6.17609e-07	0.000999382	0	-0.049	8	0.0006	0.082	5.99629e-07	4.94087e-06	4.32e-05	0.0004752	1091.3	14925.3	1089.81	507.896	143.129	-70.0335	15151.5	0.098251	0.901749	0.509431	0.339163	0.0437243	0.107682	0.346708	0.503086	0.150206	1.49253	1.49248	14925.3	0.12	0.00782989	0.0245349	0.110144	163805	0.757225	-2.46841	0.306766	0.436893	-0.000165888	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.45968	0.5	0	0	0	0	0	0	0	0.000408606	0	4.5	82.812	73.8368	63.4263	23.7047	10.7991	8.21393	6.99461	0.138863	0.329572	0.350783	0.123704	0.25108	0.746416	2.55958	-0	0.448764	0.260261	0.049652	0.0516224	0.0517043	0.0609662
5.07	1	0	1084.79	14903.8	-0.000921599	0.00754367	0	60	5.75888e-07	0.000999424	0	-0.059	8	0.0006	0.082	5.99654e-07	4.6071e-06	4.32e-05	0.0004752	1084.79	14903.8	1083.3	477.134	115.101	-61.4113	14308.5	0.106996	0.893004	0.521605	0.333419	0.0424383	0.102538	0.350823	0.497942	0.151235	1.49038	1.4905	14903.8	0.12	0.00795459	0.0243028	0.108906	163805	0.757225	-2.46841	0.306766	0.436893	-0.000110592	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.468464	0.5	0	0	0	0	0	0	0	0.000382479	0	4.5	85.1346	77.369	66.216	23.702	10.7938	8.21092	7.0022	0.134717	0.330969	0.353018	0.123702	0.251079	0.746326	2.56019	-0	0.388279	0.278825	0.0531425	0.0516331	0.0516569	0.0604362
5.08	1	0	1078.58	14978.7	-0.0013824	0.00752437	0	60	5.37374e-07	0.000999463	0	-0.069	8	0.0006	0.082	5.99678e-07	4.29899e-06	4.32e-05	0.0004752	1078.58	14978.7	1077.09	448.991	93.4796	-62.8424	14382.1	0.117027	0.882973	0.519376	0.335562	0.041238	0.103824	0.332305	0.5	0.167695	1.49787	1.49799	14978.7	0.12	0.0080759	0.0240803	0.107724	163805	0.757225	-2.46841	0.306766	0.436893	-0.000165888	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.475366	0.5	0	0	0	0	0	0	0	0.000352224	0	4.5	87.9726	80.1383	69.0088	23.7336	10.7942	8.20809	7.00972	0.130826	0.332078	0.355251	0.123735	0.251079	0.746241	2.56079	-0	0.391719	0.278236	0.056594	0.0517574	0.0517232	0.0599184
5.09	1	0	1072.21	15009.7	-0.0036864	0.00750525	0	60	5.01822e-07	0.000999498	0	-0.079	8	0.0006	0.082	5.99699e-07	4.01458e-06	4.32e-05	0.0004752	1072.21	15009.7	1070.71	421.497	75.4791	-63.0064	13342.6	0.139146	0.860854	0.523148	0.328189	0.0433813	0.105281	0.360082	0.478395	0.161523	1.50097	1.5013	15009.7	0.12	0.00820373	0.0238501	0.106505	163805	0.757225	-2.46841	0.306766	0.436893	-0.000442368	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.482543	0.5	0	0	0	0	0	0	0	0.000317765	0	4.5	90.7716	83.0143	71.7705	23.7975	10.8004	8.20546	7.01718	0.126885	0.333227	0.357461	0.123799	0.25108	0.746162	2.56139	-0	0.387864	0.281096	0.0599662	0.0519883	0.0518988	0.0594143
5.1	1	0	1066.29	14872.3	-0.0041472	0.00748604	0	60	4.69004e-07	0.000999531	0	-0.089	8	0.0006	0.082	5.99719e-07	3.75203e-06	4.32e-05	0.0004752	1066.29	14872.3	1064.81	396.928	61.9111	-59.7187	14157	0.170525	0.829475	0.524863	0.334877	0.041238	0.0990226	0.37037	0.457819	0.171811	1.48723	1.48737	14872.3	0.12	0.00832541	0.0236351	0.10537	163805	0.757225	-2.46841	0.306766	0.436893	-0.000497663	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.487927	0.5	0	0	0	0	0	0	0	0.00027918	0	4.5	92.4096	85.1699	74.4369	23.8917	10.812	8.20308	7.02457	0.123279	0.334087	0.359591	0.123894	0.251081	0.746091	2.56198	-0	0.361986	0.268325	0.0631814	0.0523192	0.0521775	0.0589254
5.11	1	0	1060.16	14811	-0.0027648	0.00746849	0	60	4.38709e-07	0.000999561	0	-0.099	8	0.0006	0.082	5.99737e-07	3.50967e-06	4.32e-05	0.0004752	1060.16	14811	1058.68	372.617	50.3808	-58.8522	13051.1	0.194959	0.805041	0.531379	0.331019	0.0396091	0.0979938	0.320988	0.527778	0.151235	1.4811	1.48145	14811	0.12	0.00845456	0.0234106	0.104188	163805	0.757225	-2.46841	0.306766	0.436893	-0.000331776	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.494221	0.5	0	0	0	0	0	0	0	0.000237174	0	4.5	94.7366	87.6884	76.9803	24.0133	10.8285	8.20097	7.03191	0.119592	0.335092	0.361625	0.124016	0.251083	0.746028	2.56256	-0	0.35241	0.267703	0.0662088	0.0527392	0.0525501	0.0584529
5.12	1	0	1054.28	14753.7	-0.0013824	0.00745278	0	60	4.10743e-07	0.000999589	0	-0.109	8	0.0006	0.082	5.99754e-07	3.28594e-06	4.32e-05	0.0004752	1054.28	14753.7	1052.8	350.063	41.3292	-60.9424	14240.3	0.201903	0.798097	0.54201	0.326303	0.0366941	0.0949931	0.33642	0.512346	0.151235	1.47537	1.47547	14753.7	0.12	0.00858135	0.0231938	0.103051	163805	0.757225	-2.46841	0.306766	0.436893	-0.000165888	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.499576	0.5	0	0	0	0	0	0	0	0.000192096	0	4.5	97.0091	89.8303	79.4199	24.1598	10.8496	8.19915	7.03919	0.116106	0.335952	0.363574	0.124163	0.251085	0.745973	2.56315	-0	0.35894	0.26026	0.0690752	0.0532409	0.0530082	0.0579979
5.13	1	0	1048.53	14525.9	-0.0013824	0.00743763	0	60	3.84928e-07	0.000999615	0	-0.119	8	0.0006	0.082	5.99769e-07	3.07942e-06	4.32e-05	0.0004752	1048.53	14525.9	1047.08	328.995	34.0621	-55.048	13873.9	0.242284	0.757716	0.566358	0.308385	0.0361797	0.0890775	0.347737	0.495885	0.156379	1.45259	1.45272	14525.9	0.12	0.00870861	0.0229804	0.101936	163805	0.757225	-2.46841	0.306766	0.436893	-0.000165888	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.504516	0.5	0	0	0	0	0	0	0	0.000144713	0	4.5	98.2059	91.8064	81.7621	24.3289	10.8748	8.19764	7.04641	0.112745	0.336736	0.365446	0.124332	0.251088	0.745928	2.56372	-0	0.319978	0.251107	0.0717915	0.0538162	0.0535435	0.0575615
5.14	1	0	1042.88	14370.7	-0.0036864	0.00742312	0	60	3.61097e-07	0.000999639	0	-0.129	8	0.0006	0.082	5.99783e-07	2.88878e-06	4.32e-05	0.0004752	1042.88	14370.7	1041.44	309.001	28.1405	-53.5526	12363.5	0.26749	0.73251	0.575274	0.30547	0.0334362	0.0858196	0.350823	0.5	0.149177	1.43707	1.43747	14370.7	0.12	0.00883657	0.022769	0.100834	163805	0.757225	-2.46841	0.306766	0.436893	-0.000442368	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.509402	0.5	0	0	0	0	0	0	0	9.50416e-05	0	4.5	99.9213	93.7613	83.9502	24.5179	10.9039	8.19647	7.05358	0.109485	0.337517	0.367194	0.124522	0.25109	0.745893	2.5643	-0	0.308001	0.245278	0.0742904	0.0544561	0.0541478	0.0571443
5.15	1	0	1037.69	14245.9	-0.002304	0.0074111	0	60	3.39099e-07	0.000999661	0	-0.139	8	0.0006	0.082	5.99797e-07	2.71279e-06	4.32e-05	0.0004752	1037.69	14245.9	1036.26	291.151	23.6034	-56.1984	13928.5	0.298611	0.701389	0.575274	0.309328	0.0300069	0.0853909	0.346708	0.514403	0.138889	1.42459	1.42466	14245.9	0.12	0.00895648	0.0225737	0.0998202	163805	0.757225	-2.46841	0.306766	0.436893	-0.00027648	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.513057	0.5	0	0	0	0	0	0	0	4.38465e-05	0	4.5	101.584	95.2242	85.9633	24.7242	10.9363	8.19564	7.0607	0.106533	0.338107	0.368802	0.124728	0.251094	0.745869	2.56487	-0	0.317996	0.231521	0.076549	0.0551517	0.0548123	0.0567471
5.16	1	0	1032.52	13992.2	-0.002304	0.00739788	0	60	3.18792e-07	0.000999681	0	-0.149	8	0.0006	0.082	5.99809e-07	2.55034e-06	4.32e-05	0.0004752	1032.52	13992.2	1031.12	274.037	19.8029	-50.5087	13245.9	0.340278	0.659722	0.583505	0.305727	0.0299211	0.0808471	0.363169	0.483539	0.153292	1.39922	1.39937	13992.2	0.12	0.00907916	0.0223776	0.0988047	163805	0.757225	-2.46841	0.306766	0.436893	-0.00027648	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.516935	0.5	0	0	0	0	0	0	0	-8.45324e-06	0	4.5	102.426	96.7764	87.8613	24.945	10.9715	8.19517	7.06777	0.103625	0.338722	0.370318	0.12495	0.251097	0.745855	2.56543	-0	0.282473	0.222877	0.0786454	0.0558938	0.0555274	0.0563702
5.17	1	0	1027.5	13783.2	-0.002304	0.00738374	0	60	3.00047e-07	0.0009997	0	-0.159	8	0.0006	0.082	5.9982e-07	2.40037e-06	4.32e-05	0.0004752	1027.5	13783.2	1026.12	257.903	16.6859	-47.6953	13120.6	0.369342	0.630658	0.610768	0.288066	0.0294067	0.0717593	0.337449	0.515432	0.147119	1.37832	1.37845	13783.2	0.12	0.00920074	0.022186	0.0978153	163805	0.757225	-2.46841	0.306766	0.436893	-0.00027648	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.520624	0.5	0	0	0	0	0	0	0	-6.21281e-05	0	4.5	103.526	98.2545	89.6166	25.1782	11.0094	8.19507	7.07479	0.100837	0.339311	0.37172	0.125183	0.251101	0.745852	2.56599	-0	0.263569	0.215947	0.080548	0.0566752	0.0562856	0.056014
5.18	1	0	1022.96	13460.6	-0.0013824	0.00737448	0	60	2.82743e-07	0.000999717	0	-0.169	8	0.0006	0.082	5.9983e-07	2.26194e-06	4.32e-05	0.0004752	1022.96	13460.6	1021.62	243.861	14.2927	-39.1346	12172.2	0.432613	0.567387	0.638032	0.271948	0.0253772	0.0646433	0.375514	0.492798	0.131687	1.34606	1.34632	13460.6	0.12	0.00931307	0.0220118	0.0969189	163805	0.757225	-2.46841	0.306766	0.436893	-0.000165888	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.523091	0.5	0	0	0	0	0	0	0	-0.000116574	0	4.5	103.529	99.2431	91.225	25.4215	11.0493	8.19535	7.08177	0.098351	0.3397	0.373004	0.125426	0.251105	0.745861	2.56655	-0	0.214273	0.200451	0.0822544	0.0574887	0.0570793	0.0556787
5.19	1	0	1018.98	13328	-0.0027648	0.00736642	0	60	2.66769e-07	0.000999733	0	-0.179	8	0.0006	0.082	5.9984e-07	2.13415e-06	4.32e-05	0.0004752	1018.98	13328	1017.65	231.604	12.458	-43.6714	13340.5	0.446759	0.553241	0.639232	0.270748	0.0240912	0.0659294	0.333333	0.540123	0.126543	1.3328	1.33279	13328	0.12	0.00941312	0.0218578	0.096128	163805	0.757225	-2.46841	0.306766	0.436893	-0.000331776	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.524747	0.5	0	0	0	0	0	0	0	-0.000170734	0	4.5	104.623	99.9071	92.5549	25.6719	11.091	8.196	7.08872	0.0961878	0.339973	0.374064	0.125677	0.251109	0.745881	2.56711	-0	0.235771	0.183805	0.0836037	0.0583237	0.0579001	0.0553643
5.2	1	0	1014.4	13173.8	-0.000921599	0.00735883	0	60	2.52024e-07	0.000999748	0	-0.189	8	0.0006	0.082	5.99849e-07	2.01619e-06	4.32e-05	0.0004752	1014.4	13173.8	1013.09	218.006	10.6314	-42.9652	11953.2	0.509259	0.490741	0.661008	0.258573	0.0192901	0.0611283	0.380658	0.502058	0.117284	1.31738	1.31762	13173.8	0.12	0.00953042	0.0216799	0.0952171	163805	0.757225	-2.46841	0.306766	0.436893	-0.000110592	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.528428	0.5	0	0	0	0	0	0	0	-0.000224461	0	4.5	105.988	101.384	93.8353	25.9268	11.1339	8.19703	7.09562	0.0937317	0.340562	0.375089	0.125932	0.251113	0.745912	2.56766	-0	0.230209	0.188708	0.0848856	0.0591716	0.0587373	0.0550707
5.21	1	0	1010.97	12847.4	-0.000921599	0.00735224	0	60	2.38412e-07	0.000999762	0	-0.199	8	0.0006	0.082	5.99857e-07	1.9073e-06	4.32e-05	0.0004752	1010.97	12847.4	1009.69	208.06	9.43938	-35.1635	12140.1	0.561471	0.438529	0.675069	0.252658	0.0189472	0.0533265	0.372428	0.514403	0.113169	1.28474	1.28488	12847.4	0.12	0.00962042	0.0215456	0.0945311	163805	0.757225	-2.46841	0.306766	0.436893	-0.000110592	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.528829	0.5	0	0	0	0	0	0	0	-0.000277436	0	4.5	105.274	101.545	94.978	26.1855	11.1778	8.19844	7.10248	0.0919073	0.340622	0.375998	0.126191	0.251118	0.745954	2.56821	-0	0.186459	0.164163	0.0859906	0.0600309	0.0595875	0.0547976
5.22	1	0	1007.93	12535.3	-0.000460799	0.00734603	0	60	2.25847e-07	0.000999774	0	-0.209	8	0.0006	0.082	5.99864e-07	1.80678e-06	4.32e-05	0.0004752	1007.93	12535.3	1006.68	199.41	8.4897	-26.2121	11982.6	0.61857	0.38143	0.695645	0.236025	0.0163752	0.0519547	0.365226	0.534979	0.0997942	1.25353	1.25364	12535.3	0.12	0.00970157	0.0214258	0.0939207	163805	0.757225	-2.46841	0.306766	0.436893	-5.52959e-05	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.52914	0.5	0	0	0	0	0	0	0	-0.000329331	0	4.5	104.429	101.669	95.8549	26.445	11.2224	8.20022	7.10932	0.0903016	0.340666	0.376696	0.12645	0.251122	0.746008	2.56876	-0	0.137972	0.145362	0.0867624	0.0608904	0.0604432	0.0545449
5.23	1	0	1005.2	12299.6	-0.000921599	0.00734203	0	60	2.14248e-07	0.000999786	0	-0.219	8	0.0006	0.082	5.99871e-07	1.71398e-06	4.32e-05	0.0004752	1005.2	12299.6	1003.97	191.782	7.71529	-21.5842	10834.9	0.647634	0.352366	0.708676	0.234139	0.0143176	0.0428669	0.349794	0.564815	0.0853909	1.22996	1.23026	12299.6	0.12	0.00977501	0.0213181	0.0933727	163805	0.757225	-2.46841	0.306766	0.436893	-0.000110592	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.529389	0.5	0	0	0	0	0	0	0	-0.000379651	0	4.5	104.039	101.769	96.5073	26.7021	11.2671	8.20236	7.11612	0.0888745	0.340704	0.377215	0.126707	0.251127	0.746072	2.5693	-0	0.113492	0.131546	0.0872565	0.0617401	0.0612941	0.0543119
5.24	1	0	1003.36	12070.5	-0.0013824	0.00733876	0	60	2.03541e-07	0.000999796	0	-0.229	8	0.0006	0.082	5.99878e-07	1.62833e-06	4.32e-05	0.0004752	1003.36	12070.5	1002.16	186.684	7.23192	-18.3643	11299.9	0.710391	0.289609	0.733196	0.215964	0.0123457	0.0384945	0.373457	0.555556	0.0709877	1.20705	1.20721	12070.5	0.12	0.00982517	0.0212451	0.0930017	163805	0.757225	-2.46841	0.306766	0.436893	-0.000165888	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.527987	0.5	0	0	0	0	0	0	0	-0.00042799	0	4.5	103.121	101.207	96.8993	26.9543	11.3114	8.20486	7.1229	0.0879157	0.34048	0.377523	0.126959	0.251131	0.746147	2.56984	-0	0.0957356	0.107683	0.0874312	0.0625716	0.0621314	0.0540981
5.25	0.999965	0	1002.53	11634.1	-0.000460799	0.00733789	0	60	1.93657e-07	0.000999806	0	-0.239	8	0.0006	0.082	5.99884e-07	1.54926e-06	4.32e-05	0.0004752	1002.53	11634.1	1001.37	184.515	7.03195	0.997048	10714.4	0.7482	0.2518	0.756687	0.200446	0.0104595	0.0324074	0.380658	0.555556	0.063786	1.16341	1.1636	11634.1	0.12	0.00984897	0.021212	0.0928337	163805	0.757225	-2.46841	0.306766	0.436893	-5.52959e-05	0.067826	4.06956	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.524908	0.5	0	0	0	0	0	0	0	-0.000474023	0	4.5	99.8789	99.9716	96.9895	27.1984	11.355	8.2077	7.12965	0.0874838	0.339973	0.377589	0.127203	0.251136	0.746233	2.57038	-0	-0.00463146	0.0745513	0.0872388	0.063374	0.062945	0.0539028
